"RowName","Distance"
"Dronten                                 ",25304.1365043346
"Noardeast-Fryslân                       ",26644.3845885019
"Eemsdelta                               ",27444.9148526644
"Oldambt                                 ",28128.2658566077
"Goeree-Overflakkee                      ",28563.4455145033
"Vlieland                                ",30520.6721710057
"De Fryske Marren                        ",30768.2583366365
"Midden-Drenthe                          ",31383.5091552873
"Hollands Kroon                          ",31825.0482648495
"Teylingen                               ",32048.8433841223
"Doesburg                                ",1305.73429915891
"Scherpenzeel                            ",1831.23869279786
"Utrechtse Heuvelrug                     ",1926.04022284063
"Oostzaan                                ",2019.72452081961
"Zoetermeer                              ",2519.62617465369
"Laren                                   ",2828.61734951902
"Landsmeer                               ",2877.4450733246
"Hattem                                  ",3216.83933077174
"Eemnes                                  ",3283.51339573939
"Boekel                                  ",3410.54657349815
"Leusden                                 ",2171.69552423907
"Kaag en Braassem                        ",3265.98441208772
"Halderberge                             ",3329.81142859472
"Voorst                                  ",3820.92961856143
"Nieuwkoop                               ",4097.73221306615
"Zaanstad                                ",4210.73984591782
"Best                                    ",4246.29006663464
